"","x_name","essential","degree","eigenvector_centrality","betweenness_centrality","closeness_centrality","predicted_lethality","acc"
"3547","YNL061W","1",272,0.0517169780707002,0.000764761425536432,0.344405086812613,"1",TRUE
"3549","YNL183C","0",27,2.97130121111257e-05,0.00083272222259188,0.302478580171359,"0",TRUE
"3554","YLR192C","0",80,0.0194808556692066,0.000993081289569514,0.312305829076931,"0",TRUE
"3555","YNL116W","0",12,1.72343122256237e-05,3.64688176731099e-05,0.286577116350986,"0",TRUE
"3556","YNL142W","0",26,1.54707057316442e-05,0.000471188008857983,0.295766219518277,"0",TRUE
"3559","YER167W","0",14,1.04439033365879e-05,4.60911136857355e-05,0.287675219479071,"0",TRUE
"3560","YDR395W","1",26,0.002244959380357,1.79030223094098e-05,0.302895664164241,"0",FALSE
"3561","YEL032W","1",134,0.000646214320253823,0.00114111433132012,0.333877505066426,"1",TRUE
"3563","YOR073W","0",30,5.61436017921717e-05,0.00013161850837688,0.297293233082707,"0",TRUE
"3565","YJL047C","0",39,0.000290744874817215,0.000244258097848772,0.311191563041083,"0",TRUE
"3567","YKL139W","1",62,0.000292788843606383,0.000413829442805747,0.317420390687717,"0",FALSE
"3569","YEL059W","0",2,5.26270122339687e-08,0,0.199744047418584,"0",TRUE
"3570","YGR163W","0",42,0.000284563372438201,0.000738330386804387,0.310669949190718,"0",TRUE
"3572","YOR047C","0",19,1.28178753662521e-05,9.75450037382673e-05,0.283278406648517,"0",TRUE
"3574","YMR199W","0",21,2.61427784365741e-05,1.54269525239502e-05,0.292081158278341,"0",TRUE
"3575","YPL140C","0",21,1.44080923392064e-05,2.69670749746662e-05,0.286923709544773,"0",TRUE
"3576","YMR028W","1",40,0.000157030882848045,0.000301296532372344,0.307528777351447,"0",FALSE
"3577","YIL026C","1",46,0.000133477198782724,0.000117602137576162,0.301586494457439,"0",FALSE
"3578","YJR096W","0",35,4.39539595098931e-05,0.000359922781473252,0.301142421934501,"0",TRUE
"3583","YGR098C","1",102,0.000162014166176766,0.000782886073500965,0.3201273816592,"0",FALSE
"3585","YCR105W","0",22,3.64607624056427e-06,0.00128265752944896,0.265713901706913,"0",TRUE
"3587","YNL317W","1",51,0.000516465961283143,0.000196145883929259,0.307640437782043,"1",TRUE
"3588","YGR003W","0",52,0.000343485683055692,0.000778379372690002,0.32911603129682,"0",TRUE
"3589","YER027C","0",24,6.38758635723752e-06,0.000114167778260509,0.291478277963436,"0",TRUE
"3593","YCR054C","1",2,8.07561046303445e-06,7.25262988609428e-07,0.266226770805279,"0",FALSE
"3594","YGL238W","1",32,0.000399170476631931,0.000308559549969659,0.310069008782936,"0",FALSE
"3600","YOR094W","0",52,8.44942217859768e-05,0.000876988973354923,0.319592628516004,"0",TRUE
"3602","YGL056C","0",14,3.74344286236055e-06,0.000242274556684277,0.27695540508989,"0",TRUE
"3604","YAL044W-A","0",23,2.76452619391877e-05,0.000298970543459195,0.277928772258669,"0",TRUE
"3608","YHR132W-A","0",7,6.93064026814517e-06,3.08036581932014e-07,0.274253213724221,"0",TRUE
"3609","YHL003C","0",24,4.9111291006509e-06,0.000109930826297689,0.274075785582255,"0",TRUE
"3610","YGR109C","0",43,3.49791180578401e-05,0.000110582083470167,0.305816231824276,"0",TRUE
"3612","YJR132W","0",27,0.00131837219474446,9.90289057638074e-05,0.3109631416138,"0",TRUE
"3614","YHR102W","0",15,5.95380842322748e-05,0.000114875215567648,0.278882776132036,"0",TRUE
"3615","YOR267C","0",10,5.23553981735826e-06,0.000262131786182418,0.271205816452513,"0",TRUE
"3617","YGR091W","1",88,0.00581047357870047,0.000372860489408353,0.310897939927662,"1",TRUE
"3620","YCL024W","0",12,1.29526080454611e-05,2.03968062802133e-05,0.267282559711582,"0",TRUE
"3621","YHR082C","1",7,8.98034940804166e-06,6.8496948394159e-05,0.273708985186211,"0",FALSE
"3622","YGR217W","0",23,1.4767710002446e-05,0.000557360140934868,0.290792312218082,"0",TRUE
"3623","YHR016C","0",33,3.30364043121565e-05,0.000638444145828731,0.305249613998971,"0",TRUE
"3625","YLR362W","0",50,5.75203531017744e-05,0.000232713467814716,0.302201161724243,"0",TRUE
"3626","YLL010C","0",10,1.43089480022766e-05,9.25629116242886e-05,0.282455471949709,"0",TRUE
"3627","YJL165C","0",10,5.17418152500208e-06,0.000101082555640788,0.268407476127981,"0",TRUE
"3628","YIR013C","0",1,9.74038718456658e-09,0,0.192577440093513,"0",TRUE
"3631","YLR149C","0",26,3.0234583439359e-05,0.00159215008179094,0.294898568019093,"0",TRUE
"3632","YDR195W","0",26,0.000229765334269977,0.000125898557014493,0.291779406700448,"0",TRUE
"3633","YDR409W","0",36,6.71270619348421e-05,7.09264666142248e-05,0.292975696502667,"0",TRUE
"3634","YBR182C","0",18,3.71822462293476e-05,0.000464647241626931,0.299047042807442,"0",TRUE
"3635","YOR032C","0",15,1.51265482141829e-05,0.000586488669196258,0.292354709912752,"0",TRUE
"3636","YOR171C","0",25,7.16821472743568e-06,0.000343784315603264,0.278791012503525,"0",TRUE
"3637","YOR119C","1",66,0.0127853293822014,0.000239289430467257,0.315327768621405,"1",TRUE
"3639","YDR379W","0",26,3.3337607994567e-05,8.94610835036809e-05,0.307624481327801,"0",TRUE
"3640","YOL136C","0",11,4.89592789030423e-06,9.7579225228505e-06,0.272114149385208,"0",TRUE
"3643","YAL041W","1",56,4.85536992728531e-05,0.000494300453926967,0.312668037324055,"1",TRUE
"3644","YOR145C","0",251,0.0514340471451723,0.000398764641277697,0.338778774204604,"1",FALSE
"3645","YBR089C-A","1",22,0.000126771795638686,0.000144130068397885,0.284583273355405,"0",FALSE
"3650","YDR422C","0",20,5.18150488161633e-06,5.83903236051439e-05,0.286868198307134,"0",TRUE
"3651","YGL179C","0",16,1.01872033467489e-05,0.000137249891432536,0.29162159504376,"0",TRUE
"3653","YOR260W","1",18,0.000790485898725336,0.000164254194872541,0.29190865242642,"0",FALSE
"3654","YER045C","0",11,1.60217766289477e-05,1.70152636061019e-05,0.287007016694895,"0",TRUE
"3655","YLR403W","1",26,0.000165339711128164,0.000278036348211096,0.308745445080687,"0",FALSE
"3657","YCR018C","0",2,2.19455950422206e-06,0,0.224540016657833,"0",TRUE
"3660","YLR272C","1",47,0.000385235292590456,5.4889444492998e-05,0.303764404609475,"1",TRUE
"3664","YPR204W","0",5,0.000152241405320792,0.000343251324303698,0.256753246753247,"0",TRUE
"3665","YCR027C","0",33,0.000349869680105366,0.00152921358189324,0.316826923076923,"0",TRUE
"3666","YMR006C","0",13,4.91438091315893e-06,0.000126340161884429,0.274215174071848,"0",TRUE
"3667","YGL213C","1",139,0.0309587614601434,0.00151872999079631,0.321254468638284,"0",FALSE
"3668","YMR227C","1",29,0.000214686109942357,1.49765440074832e-05,0.290806570237803,"0",FALSE
"3669","YKR034W","0",25,1.57848350234805e-05,0.000376093603757033,0.291966131731811,"0",TRUE
"3670","YCR020W-B","0",16,6.3815245994321e-06,0,0.257858353984609,"0",TRUE
"3673","YNL161W","1",22,2.05866225692856e-05,0.00104895764955975,0.290237337900661,"0",FALSE
"3677","YJL155C","0",20,0.000106449590011981,0.000370664655823821,0.294065149486836,"0",TRUE
"3681","YKL048C","0",25,1.49915684828295e-05,0.000140090706590019,0.294766661696735,"0",TRUE
"3682","YJL105W","0",9,5.55953611572666e-05,1.05953760432734e-05,0.265964125560538,"0",TRUE
"3686","YDR466W","0",13,5.74002313347621e-05,0.000657505664928945,0.28858505254963,"0",TRUE
"3687","YNR031C","0",21,2.60546696134356e-05,5.95519957963498e-05,0.296076277955272,"0",TRUE
"3690","YPR106W","1",1,3.14560970531821e-08,0,0.206080611535789,"0",FALSE
"3692","YOL100W","1",12,2.3669361649707e-05,1.63228704494147e-05,0.277928772258669,"0",FALSE
"3693","YCR038C","0",26,8.73497659533769e-06,0.000459267003034023,0.287326809417692,"0",TRUE
"3695","YLR429W","0",45,6.47915073482435e-05,0.000692355880212914,0.309035014589412,"0",TRUE
"3698","YNL253W","0",10,5.22575129549761e-05,0.000272964689750912,0.279724567278215,"0",TRUE
"3699","YGL059W","0",9,2.4532004629491e-05,0.000144742205965998,0.268322475570033,"0",TRUE
"3701","YKL008C","0",28,9.03635968824452e-06,0.000420731817003605,0.290407873475983,"0",TRUE
"3703","YJL112W","0",8,9.84917103374958e-06,1.74681219569139e-05,0.273911236318293,"0",TRUE
"3704","YPL115C","1",24,3.3866027700726e-05,8.75972891012767e-05,0.304231854321621,"0",FALSE
"3705","YIL044C","0",16,1.13341305555686e-05,5.12335781835468e-05,0.271752577319588,"0",TRUE
"3706","YML117W","0",9,0.000203787532655781,0.000527902210585236,0.27575785754138,"0",TRUE
"3708","YLR421C","0",57,0.00152244872075715,5.16500427216027e-05,0.309793679811961,"1",FALSE
"3714","YLR425W","0",19,2.90947050707328e-05,0.000157147359563734,0.303313899969316,"0",TRUE
"3715","YDR406W","0",15,2.91985642181786e-06,0.000134505284355061,0.259131422579518,"0",TRUE
"3716","YMR043W","1",59,6.8516617777542e-05,0.00185760190005919,0.321550555706153,"0",FALSE
"3719","YJR059W","0",6,8.16479684110871e-06,3.70851650876605e-05,0.280491842043036,"0",TRUE
"3721","YOR156C","0",30,5.46366749126756e-05,6.26615418035312e-05,0.290436315557514,"0",TRUE
"3722","YPL155C","0",53,7.90516471265561e-05,0.000284322859600728,0.305958215114779,"0",TRUE
"3723","YDL093W","0",18,4.36334551573575e-06,0.000109933004557661,0.255745763442715,"0",TRUE
"3727","YFL021W","0",15,1.758992971166e-05,0.000348447133573772,0.298310029172115,"0",TRUE
"3730","YKR036C","0",21,0.000334283502014559,0.000181989911267693,0.290635566227275,"0",TRUE
"3731","YIL107C","0",19,2.27698107643933e-05,8.23367050931906e-05,0.293686556078237,"0",TRUE
"3732","YKL164C","0",7,1.00810231733295e-06,0.00025601473797572,0.23999514425606,"0",TRUE
"3735","YGL208W","0",20,5.18150488161633e-06,5.83903236051439e-05,0.286868198307134,"0",TRUE
"3737","YLR260W","0",15,6.49399336899069e-06,4.91083228280705e-05,0.273658469062889,"0",TRUE
"3742","YHR128W","1",33,0.00126205168232165,0.000974988803273141,0.324523965856861,"0",FALSE
"3747","YKL171W","0",3,4.16960696904739e-06,9.70295468595159e-06,0.217205009887937,"0",TRUE
"3748","YBL063W","0",79,0.000112349636345351,0.000237129905692984,0.313809523809524,"0",TRUE
"3751","YNL138W","1",32,3.61831442514106e-05,0.000309109775821316,0.305627125631248,"0",FALSE
"3754","YIL045W","0",11,3.61790824788434e-06,0.000132990510964563,0.277746558021916,"0",TRUE
"3755","YKR008W","1",31,9.86421494523527e-05,5.46548718385661e-05,0.289317073170732,"0",FALSE
"3756","YPR093C","0",15,0.000313478915741694,0.00044698958283979,0.293613861386139,"0",TRUE
"3757","YPR065W","0",32,0.0001369763779412,0.00224348247405958,0.303546752648549,"0",TRUE
"3760","YIL159W","0",49,0.000148265661456212,0.000184590115796902,0.311649414113814,"0",TRUE
"3761","YDR452W","0",15,3.33965228305848e-05,0.000213520626722878,0.288066443246394,"0",TRUE
"3763","YPL042C","0",70,0.000394633413667124,0.000930212814626398,0.321655187374586,"0",TRUE
"3764","YGR070W","0",22,1.33718448279673e-05,1.93371388741936e-05,0.287675219479071,"0",TRUE
"3765","YLL035W","1",16,0.00221612708394158,0.000134402790075041,0.283264877256663,"0",FALSE
"3766","YGL021W","0",6,6.60631773242722e-06,0.000364760036453553,0.259562363238512,"0",TRUE
"3770","YOR107W","0",16,2.32283417043406e-05,4.75951946615013e-05,0.278124267291911,"0",TRUE
"3775","YPR052C","0",25,0.000136873113147676,0.000432984747863641,0.29367201426025,"0",TRUE
"3776","YML027W","0",23,9.3950870983324e-06,1.26681383310032e-05,0.284119760479042,"0",TRUE
"3777","YBR239C","0",4,4.37785325264838e-07,4.25612799341564e-06,0.239617000646412,"0",TRUE
"3780","YER129W","0",13,8.59473804579969e-06,9.94024497449509e-06,0.287898645696811,"0",TRUE
"3781","YCL027W","0",34,2.55747398250894e-05,0.000436531612937636,0.297516930022573,"0",TRUE
"3782","YOL162W","0",10,1.15924671273545e-07,0.000232519739657365,0.222819144939515,"0",TRUE
"3785","YPL216W","0",3,1.66602083595094e-06,0,0.245123160853034,"0",TRUE
"3787","YCR091W","0",6,8.07183596018847e-07,1.39295602931969e-05,0.241716591270326,"0",TRUE
"3793","YBR257W","1",42,0.00274103562705051,0.000710025283949049,0.295825228190932,"0",FALSE
"3794","YER075C","0",26,0.00016379022733585,0.000123461770548581,0.287954556488809,"0",TRUE
"3796","YBR198C","1",55,0.000841105001744597,0.000744508174270206,0.315764254911356,"1",TRUE
"3797","YAL018C","0",7,6.83491934770536e-07,0.000460703954987145,0.252608714170109,"0",TRUE
"3801","YGL170C","0",13,1.10945749911743e-06,0.000159969486341121,0.248065581998411,"0",TRUE
"3808","YOL132W","0",2,6.79383992563075e-07,1.49395161583422e-05,0.233503937007874,"0",TRUE
"3809","YDR285W","0",26,7.40841567426673e-06,0.000274460184980249,0.278293918918919,"0",TRUE
"3810","YCL048W","0",1,2.40667430810697e-06,0,0.216712949429991,"0",TRUE
"3811","YLR307W","0",11,1.24147239516848e-06,0.000580178460092838,0.260108762389264,"0",TRUE
"3812","YDL017W","1",65,0.000116566472039537,0.000209555303414828,0.313163313796927,"0",FALSE
"3813","YOR255W","0",8,1.23553278206509e-06,0.000267712424211643,0.235086606682786,"0",TRUE
"3814","YBL010C","0",5,2.52013424328188e-07,0.000376903852245224,0.245265073194938,"0",TRUE
"3815","YKL059C","1",25,4.37913923450449e-05,0.000133258417968235,0.285267663893031,"0",FALSE
"3816","YLR380W","0",10,1.23022127995319e-05,0.000229942871921068,0.264022435897436,"0",TRUE
"3818","YOR221C","0",14,5.12872755927928e-05,0.000179774462551749,0.275745036961272,"0",TRUE
"3819","YLR330W","0",23,3.53625886200178e-05,0.000488151428616533,0.291822475890573,"0",TRUE
"3820","YOR099W","0",11,7.48101135795422e-07,5.95950476052569e-06,0.235338465201175,"0",TRUE
"3822","YML098W","1",27,0.000268761848317887,6.13587457814178e-06,0.289302960831179,"0",FALSE
"3823","YBR139W","0",26,3.48140039822055e-05,0.000287907528276903,0.299908980582524,"0",TRUE
"3825","YGR131W","0",6,3.77143076813147e-07,1.24067646574498e-05,0.248793993036621,"0",TRUE
"3827","YPR137W","1",263,0.0489313115871837,0.000539638934832259,0.336567926455567,"1",TRUE
"3828","YLR129W","1",262,0.0498077257663536,0.000666593207504256,0.341844380403458,"1",TRUE
"3829","YBR294W","0",4,5.61050598231328e-07,2.19059485047413e-05,0.239985433357611,"0",TRUE
"3832","YCR045C","0",12,0.000127206908951741,0.000704650137181955,0.259846659364732,"0",TRUE
"3833","YJL084C","0",12,8.61344303167043e-06,8.06353715673357e-05,0.273368362831858,"0",TRUE
"3838","YNL212W","0",13,0.000200826187320929,0.00184572534938894,0.279526816853615,"0",TRUE
"3839","YLL004W","1",49,0.000508473771603817,5.60615299309716e-05,0.308087891538102,"1",TRUE
"3840","YPL126W","1",236,0.0469992117615782,0.000272325908013462,0.335767663043478,"1",TRUE
"3845","YMR014W","0",162,0.0336695489301611,0.000122080329634733,0.319609850730183,"0",TRUE
"3854","YJL012C","1",25,0.000444626344791289,0.000510570109096794,0.290578609573269,"0",FALSE
"3855","YLR127C","1",39,4.69073457617038e-05,0.00032492180155504,0.297293233082707,"0",FALSE
"3860","YGR145W","1",234,0.0468172048725902,0.000187633847909796,0.33391509965094,"1",TRUE
"3862","YPL004C","0",35,3.04847139893998e-05,0.000852775601386416,0.297666248431619,"0",TRUE
"3863","YNR065C","0",1,1.83509098262417e-08,0,0.214061428519869,"0",TRUE
"3864","YOR295W","1",13,0.000238107962774899,0.000274755594253097,0.267041873030167,"0",FALSE
"3869","YDL154W","0",32,1.99405949867752e-05,0.000117521086997128,0.280584728924212,"0",TRUE
"3874","YDL060W","1",262,0.0520330990260423,0.000678194779911419,0.349149349502561,"1",TRUE
"3875","YPL088W","0",3,1.8331465241289e-06,0.000183395590830758,0.241549238413293,"0",TRUE
"3877","YMR265C","0",9,3.3622848561766e-06,0.000299323506201956,0.266083445491252,"0",TRUE
"3883","YPL019C","0",23,0.000444737470574316,0.000197943459476156,0.284078934763866,"0",TRUE
"3890","YOL042W","0",21,0.000693556557912169,0.000258193152420303,0.301127132412673,"0",TRUE
"3895","YBL067C","0",8,1.71133305527333e-05,5.96130466436433e-05,0.252651757188498,"0",TRUE
"3896","YHR037W","0",42,5.48691064576029e-05,0.0010806115759419,0.302201161724243,"0",TRUE
"3897","YDL139C","1",9,4.04993932545709e-05,6.02169979173971e-06,0.278033002062629,"0",FALSE
"3901","YGL158W","0",3,1.58051072732214e-06,1.0243109608885e-06,0.261059025485277,"0",TRUE
"3903","YCR052W","1",26,0.000100956877028054,0.000158577983736244,0.283915749162279,"0",FALSE
"3904","YNL207W","1",160,0.0372185763123346,8.86376588195104e-05,0.326578932878145,"0",FALSE
"3906","YDR254W","0",51,3.23465789295755e-05,0.000290051834535206,0.287870698441974,"0",TRUE
"3909","YBR278W","0",39,0.000152400469291588,0.000160492756638067,0.300227790432802,"0",TRUE
"3910","YNL248C","0",179,0.0298436149812661,0.000663957163915826,0.329408497639545,"0",TRUE
"3912","YER114C","0",25,8.56170274721549e-05,0.000149892988849539,0.290166340508806,"0",TRUE
"3915","YER039C-A","0",4,5.7084014728495e-09,0.000337211262856179,0.194989643949107,"0",TRUE
"3923","YDR398W","1",248,0.0471558790868565,0.000892762783978334,0.338199235901237,"1",TRUE
"3924","YOL124C","0",158,0.0262571388999186,0.000583961729858373,0.322564855604503,"0",TRUE
"3926","YHR215W","0",22,9.87934932604232e-06,0.0001493224336602,0.273607971582784,"0",TRUE
"3927","YNL141W","0",127,0.0199996681026342,0.00148730154049618,0.326004507228055,"0",TRUE
"3930","YLL011W","1",233,0.0466870588870245,0.00104707656481187,0.341804979253112,"1",TRUE
"3931","YPL165C","0",15,2.85555044715144e-05,0.000120202185692951,0.278411491339248,"0",TRUE
"3937","YHR207C","0",18,0.000105777164082074,0.000130789714114486,0.284392232078638,"0",TRUE
"3938","YNL272C","1",30,1.69873533917076e-05,0.000180769686634318,0.294284013099137,"0",FALSE
"3944","YNL132W","1",247,0.0463521212310888,0.000758995039379018,0.343885893198817,"1",TRUE
"3946","YPL036W","0",7,6.8131837474072e-06,4.9306746110594e-05,0.279184710977217,"0",TRUE
"3949","YBL068W","0",13,0.000345215759357247,3.85753558797476e-05,0.286369562068466,"0",TRUE
"3950","YPL018W","0",58,4.75825766189601e-05,0.000445410235766528,0.296772579434576,"0",TRUE
"3955","YCR100C","0",2,2.12980402122315e-08,5.77106457218772e-06,0.211187864976499,"0",TRUE
"3959","YJL010C","1",192,0.0393387642483768,0.000597768947452393,0.335217317583225,"1",TRUE
"3964","YFR046C","0",24,8.13492137061008e-06,0.000431336831125405,0.275488875470296,"0",TRUE
"3965","YDL045C","1",21,8.5254210650382e-06,0.000281218967897209,0.273066298342541,"0",FALSE
"3969","YNL231C","0",8,1.86004274137906e-06,9.63629387723959e-05,0.260359964881475,"0",TRUE
"3970","YGR172C","1",17,1.11682732506033e-05,6.76039159498076e-05,0.284051724137931,"0",FALSE
"3971","YMR076C","1",44,6.49892795760789e-05,0.000704548095555248,0.301586494457439,"0",FALSE
"3972","YFL034W","0",2,4.94759154622738e-07,0,0.226728850491227,"0",TRUE
"3974","YGR245C","1",260,0.0503083091575424,0.000498965592633214,0.337276087574637,"1",TRUE
"3976","YBR212W","0",8,0.000274898755146779,3.57325398396535e-06,0.274863286680879,"0",TRUE
"3978","YJR006W","1",48,8.00509841501102e-05,1.93721878982307e-05,0.292729875129559,"0",FALSE
"3980","YDR173C","0",16,1.68746473576226e-05,0.000305768115454264,0.290949227373068,"0",TRUE
"3981","YDL214C","0",8,4.93018441889343e-06,0.000159807284931053,0.267983011024761,"0",TRUE
"3982","YGR093W","0",20,8.21852218994715e-05,0.000261846652160765,0.286535581429055,"0",TRUE
"3983","YGR125W","0",10,9.70578857325411e-05,0.000228737761139151,0.263869733505361,"0",TRUE
"3984","YDR505C","1",4,2.01754621654594e-06,2.57338431183423e-05,0.248668818917446,"0",FALSE
"3986","YPR019W","1",136,0.000640778523612629,0.000793567933039585,0.33021546684483,"1",TRUE
"3987","YBR247C","1",280,0.0552551203026049,0.00102923198984661,0.346720448965275,"1",TRUE
"3988","YHR216W","0",24,0.000272523071910648,0.000247294284862375,0.299439592063412,"0",TRUE
"3989","YDR052C","1",79,0.000426829320729958,0.00207883905074399,0.332641615255188,"0",FALSE
"3990","YNL221C","1",40,0.00260893899790424,0.000181396900310602,0.298205037960682,"1",TRUE
"3991","YML036W","0",9,4.80613864548625e-06,8.13455191697163e-05,0.260611653045083,"0",TRUE
"3992","YHL019C","0",23,0.000271836508858558,0.000331778692585518,0.287424279137388,"0",TRUE
